39,26,17,1,25,13,0
39,26,16,0,26,13,1
39,27,14,0,25,11,0
39,27,15,0,26,10,0
40,26,17,1,26,10,0
40,27,17,1,26,12,0
40,27,16,0,26,12,0
40,28,18,1,20,15,1
40,28,17,0,23,12,0
40,27,18,0,24,12,0
40,26,16,0,24,14,1
41,28,15,1,26,15,1
41,27,13,0,25,15,0
41,25,15,0,26,13,0
41,26,14,0,26,13,0
41,25,13,0,24,10,0
41,25,14,0,26,11,0
41,26,10,0,26,13,0
42,25,10,0,24,12,0
42,26,9,0,24,13,1
42,27,10,0,20,13,1
42,28,12,0,22,13,0
42,27,13,0,18,13,1
42,25,15,0,15,12,1
42,26,14,0,19,11,1
43,28,13,0,23,5,0
43,29,15,0,21,13,0
43,27,13,0,23,13,0
43,26,14,0,24,12,0
43,25,15,0,26,12,0
43,26,14,0,23,15,1
43,23,14,1,26,13,0
44,24,13,1,19,13,0
44,27,12,0,24,8,0
44,27,11,0,23,13,1
44,26,12,0,25,10,0
44,25,11,1,22,8,0
44,21,13,1,21,11,0
44,20,11,1,23,10,0
45,21,13,0,23,9,1
45,19,15,1,22,12,1
45,24,13,0,23,12,1
45,27,1,0,18,13,1
45,27,9,0,13,9,1
45,25,10,0,21,5,0
45,25,10,0,22,9,0
46,25,10,0,25,11,0
46,26,11,0,26,9,0
46,23,11,0,25,13,0
46,25,10,0,23,12,1
46,24,10,0,23,11,1
46,22,7,0,23,11,0
46,24,5,0,22,8,1
47,25,5,0,22,12,0
47,23,7,0,18,9,0
47,25,6,0,23,9,0
47,27,7,0,23,10,0
47,28,6,0,20,9,0
47,26,7,0,22,5,0
47,27,6,0,22,5,0
48,27,6,0,21,4,0
48,27,5,0,24,5,0
48,26,7,0,24,4,0
48,25,8,0,25,6,0
48,27,7,0,25,7,0
48,26,9,0,26,8,0
48,26,11,0,25,10,0
49,25,8,0,23,10,0
49,26,7,0,24,6,0
49,26,7,0,24,9,0
49,26,7,0,23,11,0
49,27,6,0,21,8,0
49,26,5,0,21,8,0
49,26,7,0,22,10,0
50,24,7,0,23,11,0
50,24,12,1,21,10,0
50,24,7,0,22,7,0
50,25,6,0,22,6,0
50,19,12,0,22,4,0
50,24,6,0,24,9,0
50,17,12,1,24,10,0
51,13,10,1,24,14,0
51,14,9,1,24,11,0
51,19,12,1,20,11,0
51,16,13,1,18,7,0
51,16,12,1,17,8,1
